backend,vector_count,vector_id,password,salt,reference_hex,candidate_hex,match
packed_ring,50,27,v4c_gpu_vector_27,v4_gpu_correct_salt,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,true
packed_noring,50,27,v4c_gpu_vector_27,v4_gpu_correct_salt,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,true
packed_prefetch,50,27,v4c_gpu_vector_27,v4_gpu_correct_salt,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,40115794eb1cbc6fe47df1141807373060c1f594e5aa3fd27e4383e2e62dae45,true
packed_ring,50,28,v4c_gpu_vector_28,v4_gpu_correct_salt,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,true
packed_noring,50,28,v4c_gpu_vector_28,v4_gpu_correct_salt,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,true
packed_prefetch,50,28,v4c_gpu_vector_28,v4_gpu_correct_salt,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,99d96d5949ed8f68a1b5e3f06f0f4e36d2c7ca17550c9f3b3a621fd4b57b1079,true
packed_ring,50,29,v4c_gpu_vector_29,v4_gpu_correct_salt,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,true
packed_noring,50,29,v4c_gpu_vector_29,v4_gpu_correct_salt,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,true
packed_prefetch,50,29,v4c_gpu_vector_29,v4_gpu_correct_salt,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,4bdd32b066529707d146b3baae810fa3c0369d90a5eb807d3d9c40188ddb83f1,true
packed_ring,50,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,true
packed_noring,50,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,true
packed_prefetch,50,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,8d8863428afa40ed0ad0499e4a186be53a3632921d89abb980d04a32266b3004,true
packed_ring,50,31,v4c_gpu_vector_31,v4_gpu_correct_salt,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,true
packed_noring,50,31,v4c_gpu_vector_31,v4_gpu_correct_salt,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,true
packed_prefetch,50,31,v4c_gpu_vector_31,v4_gpu_correct_salt,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,824b8d7797be70d2f355c085d93c8213cf8e586934b65ff854d1f2502f6187ae,true
packed_ring,50,32,v4c_gpu_vector_32,v4_gpu_correct_salt,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,true
packed_noring,50,32,v4c_gpu_vector_32,v4_gpu_correct_salt,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,true
packed_prefetch,50,32,v4c_gpu_vector_32,v4_gpu_correct_salt,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,25a0235aaf437bb3c5d1a92e4ff1243df6c84c32abd33871cdaedab127bf0295,true
packed_ring,50,33,v4c_gpu_vector_33,v4_gpu_correct_salt,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,true
packed_noring,50,33,v4c_gpu_vector_33,v4_gpu_correct_salt,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,true
packed_prefetch,50,33,v4c_gpu_vector_33,v4_gpu_correct_salt,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,4476da65aaca6ea61c2fc26a163d65ff07bad50abcc90ad95ad0c49ed501d72d,true
packed_ring,50,34,v4c_gpu_vector_34,v4_gpu_correct_salt,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,true
packed_noring,50,34,v4c_gpu_vector_34,v4_gpu_correct_salt,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,true
packed_prefetch,50,34,v4c_gpu_vector_34,v4_gpu_correct_salt,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,96e2798899e3c322386eda2256aed49af5464aa96b38825d49f6ee3d06fff8cd,true
packed_ring,50,35,v4c_gpu_vector_35,v4_gpu_correct_salt,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,true
packed_noring,50,35,v4c_gpu_vector_35,v4_gpu_correct_salt,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,true
packed_prefetch,50,35,v4c_gpu_vector_35,v4_gpu_correct_salt,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,148661571e4f932494f7c1caae6a8abe2abf2af94d3725ada28d7bcaefba4053,true
packed_ring,50,36,v4c_gpu_vector_36,v4_gpu_correct_salt,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,true
packed_noring,50,36,v4c_gpu_vector_36,v4_gpu_correct_salt,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,true
packed_prefetch,50,36,v4c_gpu_vector_36,v4_gpu_correct_salt,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,61690d482ca5af54c695f1e2d64ffc6c6a67ae47204f954ee0f156e9d0648fca,true
packed_ring,50,37,v4c_gpu_vector_37,v4_gpu_correct_salt,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,true
packed_noring,50,37,v4c_gpu_vector_37,v4_gpu_correct_salt,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,true
packed_prefetch,50,37,v4c_gpu_vector_37,v4_gpu_correct_salt,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,864bfdb17fa2059dfab977b7ab230841bee8df7df4904865e70cceb39f730138,true
packed_ring,50,38,v4c_gpu_vector_38,v4_gpu_correct_salt,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,true
packed_noring,50,38,v4c_gpu_vector_38,v4_gpu_correct_salt,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,true
packed_prefetch,50,38,v4c_gpu_vector_38,v4_gpu_correct_salt,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,15a48826b0638fc27e523085a4349630c1aa3fd17136b8b4e6d797dc3a1970d6,true
packed_ring,50,39,v4c_gpu_vector_39,v4_gpu_correct_salt,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,true
packed_noring,50,39,v4c_gpu_vector_39,v4_gpu_correct_salt,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,true
packed_prefetch,50,39,v4c_gpu_vector_39,v4_gpu_correct_salt,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,1b3c3c4bae5f8accd454e14b2f6d283267997b188e701f333bcd0ecfc22b6377,true
packed_ring,50,40,v4c_gpu_vector_40,v4_gpu_correct_salt,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,true
packed_noring,50,40,v4c_gpu_vector_40,v4_gpu_correct_salt,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,true
packed_prefetch,50,40,v4c_gpu_vector_40,v4_gpu_correct_salt,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,60e1d6574df2e70596b70d8c65a339475bb775769e1e6e3ebefed704f2de55a0,true
packed_ring,50,41,v4c_gpu_vector_41,v4_gpu_correct_salt,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,true
packed_noring,50,41,v4c_gpu_vector_41,v4_gpu_correct_salt,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,true
packed_prefetch,50,41,v4c_gpu_vector_41,v4_gpu_correct_salt,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,92007e42500e9277bafa34d41f5d14327dd20dabbf9485a01d14aa372b6f85d6,true
packed_ring,50,42,v4c_gpu_vector_42,v4_gpu_correct_salt,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,true
packed_noring,50,42,v4c_gpu_vector_42,v4_gpu_correct_salt,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,true
packed_prefetch,50,42,v4c_gpu_vector_42,v4_gpu_correct_salt,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,430bb58dc80b80272e07506f52c99f8a9b8b8e18818af251553faf34ef5b1b63,true
packed_ring,50,43,v4c_gpu_vector_43,v4_gpu_correct_salt,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,true
packed_noring,50,43,v4c_gpu_vector_43,v4_gpu_correct_salt,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,true
packed_prefetch,50,43,v4c_gpu_vector_43,v4_gpu_correct_salt,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,2200400f8326c7381867dfed6dcd56b4d6a7247cf6b0d2fc6a81712ee9a5707b,true
packed_ring,50,44,v4c_gpu_vector_44,v4_gpu_correct_salt,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,true
packed_noring,50,44,v4c_gpu_vector_44,v4_gpu_correct_salt,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,true
packed_prefetch,50,44,v4c_gpu_vector_44,v4_gpu_correct_salt,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,7eb951169f27878fc2d9ecb77dffce7087b6d78051e3ce8a961d8b9d83181385,true
packed_ring,50,45,v4c_gpu_vector_45,v4_gpu_correct_salt,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,true
packed_noring,50,45,v4c_gpu_vector_45,v4_gpu_correct_salt,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,true
packed_prefetch,50,45,v4c_gpu_vector_45,v4_gpu_correct_salt,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,eff223f1099c895df2b7bafde41b194a17710aa6f59b408309d275c900fafcbc,true
packed_ring,50,46,v4c_gpu_vector_46,v4_gpu_correct_salt,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,true
packed_noring,50,46,v4c_gpu_vector_46,v4_gpu_correct_salt,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,true
packed_prefetch,50,46,v4c_gpu_vector_46,v4_gpu_correct_salt,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,3d538c0178a60675f3dd7de7246d31b6b4e7526a92c0cc87fdfb1f8419be9fc5,true
packed_ring,50,47,v4c_gpu_vector_47,v4_gpu_correct_salt,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,true
packed_noring,50,47,v4c_gpu_vector_47,v4_gpu_correct_salt,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,true
packed_prefetch,50,47,v4c_gpu_vector_47,v4_gpu_correct_salt,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,0a9bbca7503f20f48fc2c51d0a23a089bfca1e81b8159968f336224e799e0cb9,true
packed_ring,50,48,v4c_gpu_vector_48,v4_gpu_correct_salt,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,true
packed_noring,50,48,v4c_gpu_vector_48,v4_gpu_correct_salt,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,true
packed_prefetch,50,48,v4c_gpu_vector_48,v4_gpu_correct_salt,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,5824e6970ee64ee1d62c06090170266babb04f0ed6a896a2f5849db243c38771,true
packed_ring,50,49,v4c_gpu_vector_49,v4_gpu_correct_salt,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,true
packed_noring,50,49,v4c_gpu_vector_49,v4_gpu_correct_salt,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,true
packed_prefetch,50,49,v4c_gpu_vector_49,v4_gpu_correct_salt,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,c8da87045df80db896bf7cbc8cee450be1519b4426db1d7289f97a537d535687,true
packed_ring,100,0,v4c_gpu_vector_00,v4_gpu_correct_salt,5d65f068a7f566117aecda306bcd367e5099e3cd992255e1c946ac179a942cbe,5d65f068a7f566117aecda306bcd367e5099e3cd992255e1c946ac179a942cbe,true
packed_noring,100,0,v4c_gpu_vector_00,v4_gpu_correct_salt,5d65f068a7f566117aecda306bcd367e5099e3cd992255e1c946ac179a942cbe,5d65f068a7f566117aecda306bcd367e5099e3cd992255e1c946ac179a942cbe,true
packed_prefetch,100,0,v4c_gpu_vector_00,v4_gpu_correct_salt,5d65f068a7f566117aecda306bcd367e5099e3cd992255e1c946ac179a942cbe,5d65f068a7f566117aecda306bcd367e5099e3cd992255e1c946ac179a942cbe,true
packed_ring,100,1,v4c_gpu_vector_01,v4_gpu_correct_salt,c88e6d6e3696b714eb466b965ff67fdb56160d575acb628877118fceeb8c9f71,c88e6d6e3696b714eb466b965ff67fdb56160d575acb628877118fceeb8c9f71,true
packed_noring,100,1,v4c_gpu_vector_01,v4_gpu_correct_salt,c88e6d6e3696b714eb466b965ff67fdb56160d575acb628877118fceeb8c9f71,c88e6d6e3696b714eb466b965ff67fdb56160d575acb628877118fceeb8c9f71,true
packed_prefetch,100,1,v4c_gpu_vector_01,v4_gpu_correct_salt,c88e6d6e3696b714eb466b965ff67fdb56160d575acb628877118fceeb8c9f71,c88e6d6e3696b714eb466b965ff67fdb56160d575acb628877118fceeb8c9f71,true
packed_ring,100,2,v4c_gpu_vector_02,v4_gpu_correct_salt,4659d70ed7d27ef3f017991ea2d3fff887d6110d54f681dcd1d2e0c84ede3774,4659d70ed7d27ef3f017991ea2d3fff887d6110d54f681dcd1d2e0c84ede3774,true
packed_noring,100,2,v4c_gpu_vector_02,v4_gpu_correct_salt,4659d70ed7d27ef3f017991ea2d3fff887d6110d54f681dcd1d2e0c84ede3774,4659d70ed7d27ef3f017991ea2d3fff887d6110d54f681dcd1d2e0c84ede3774,true
packed_prefetch,100,2,v4c_gpu_vector_02,v4_gpu_correct_salt,4659d70ed7d27ef3f017991ea2d3fff887d6110d54f681dcd1d2e0c84ede3774,4659d70ed7d27ef3f017991ea2d3fff887d6110d54f681dcd1d2e0c84ede3774,true
packed_ring,100,3,v4c_gpu_vector_03,v4_gpu_correct_salt,cda2e504f5f5360ac6c7fdb724ba070c57578c2423fbafaaa42ae287d7139665,cda2e504f5f5360ac6c7fdb724ba070c57578c2423fbafaaa42ae287d7139665,true
packed_noring,100,3,v4c_gpu_vector_03,v4_gpu_correct_salt,cda2e504f5f5360ac6c7fdb724ba070c57578c2423fbafaaa42ae287d7139665,cda2e504f5f5360ac6c7fdb724ba070c57578c2423fbafaaa42ae287d7139665,true
packed_prefetch,100,3,v4c_gpu_vector_03,v4_gpu_correct_salt,cda2e504f5f5360ac6c7fdb724ba070c57578c2423fbafaaa42ae287d7139665,cda2e504f5f5360ac6c7fdb724ba070c57578c2423fbafaaa42ae287d7139665,true
packed_ring,100,4,v4c_gpu_vector_04,v4_gpu_correct_salt,0dcc560439c2f035c4cc978d34622616d83f8e52e1013fefce979cdfdb6ac0bb,0dcc560439c2f035c4cc978d34622616d83f8e52e1013fefce979cdfdb6ac0bb,true
packed_noring,100,4,v4c_gpu_vector_04,v4_gpu_correct_salt,0dcc560439c2f035c4cc978d34622616d83f8e52e1013fefce979cdfdb6ac0bb,0dcc560439c2f035c4cc978d34622616d83f8e52e1013fefce979cdfdb6ac0bb,true
packed_prefetch,100,4,v4c_gpu_vector_04,v4_gpu_correct_salt,0dcc560439c2f035c4cc978d34622616d83f8e52e1013fefce979cdfdb6ac0bb,0dcc560439c2f035c4cc978d34622616d83f8e52e1013fefce979cdfdb6ac0bb,true
packed_ring,100,5,v4c_gpu_vector_05,v4_gpu_correct_salt,4daa86f6d178fc66566450b040deeb11f1e348d99a625f181ec8b3a3e12ab375,4daa86f6d178fc66566450b040deeb11f1e348d99a625f181ec8b3a3e12ab375,true
packed_noring,100,5,v4c_gpu_vector_05,v4_gpu_correct_salt,4daa86f6d178fc66566450b040deeb11f1e348d99a625f181ec8b3a3e12ab375,4daa86f6d178fc66566450b040deeb11f1e348d99a625f181ec8b3a3e12ab375,true
packed_prefetch,100,5,v4c_gpu_vector_05,v4_gpu_correct_salt,4daa86f6d178fc66566450b040deeb11f1e348d99a625f181ec8b3a3e12ab375,4daa86f6d178fc66566450b040deeb11f1e348d99a625f181ec8b3a3e12ab375,true
packed_ring,100,6,v4c_gpu_vector_06,v4_gpu_correct_salt,d89994ecd0dcb004fda39832dbf10ec2dcffac04843221777f43d1e6db9300ec,d89994ecd0dcb004fda39832dbf10ec2dcffac04843221777f43d1e6db9300ec,true
packed_noring,100,6,v4c_gpu_vector_06,v4_gpu_correct_salt,d89994ecd0dcb004fda39832dbf10ec2dcffac04843221777f43d1e6db9300ec,d89994ecd0dcb004fda39832dbf10ec2dcffac04843221777f43d1e6db9300ec,true
packed_prefetch,100,6,v4c_gpu_vector_06,v4_gpu_correct_salt,d89994ecd0dcb004fda39832dbf10ec2dcffac04843221777f43d1e6db9300ec,d89994ecd0dcb004fda39832dbf10ec2dcffac04843221777f43d1e6db9300ec,true
packed_ring,100,7,v4c_gpu_vector_07,v4_gpu_correct_salt,528f2ada4d989f7adbdfcb5cb48c3b1cca82b769db2a75d7879805ae8a2bffd7,528f2ada4d989f7adbdfcb5cb48c3b1cca82b769db2a75d7879805ae8a2bffd7,true
packed_noring,100,7,v4c_gpu_vector_07,v4_gpu_correct_salt,528f2ada4d989f7adbdfcb5cb48c3b1cca82b769db2a75d7879805ae8a2bffd7,528f2ada4d989f7adbdfcb5cb48c3b1cca82b769db2a75d7879805ae8a2bffd7,true
packed_prefetch,100,7,v4c_gpu_vector_07,v4_gpu_correct_salt,528f2ada4d989f7adbdfcb5cb48c3b1cca82b769db2a75d7879805ae8a2bffd7,528f2ada4d989f7adbdfcb5cb48c3b1cca82b769db2a75d7879805ae8a2bffd7,true
packed_ring,100,8,v4c_gpu_vector_08,v4_gpu_correct_salt,4b1e804bd1e7983e8d7b860268b43e67d0f1d87c51efc20e0dcf40fa7ed18673,4b1e804bd1e7983e8d7b860268b43e67d0f1d87c51efc20e0dcf40fa7ed18673,true
packed_noring,100,8,v4c_gpu_vector_08,v4_gpu_correct_salt,4b1e804bd1e7983e8d7b860268b43e67d0f1d87c51efc20e0dcf40fa7ed18673,4b1e804bd1e7983e8d7b860268b43e67d0f1d87c51efc20e0dcf40fa7ed18673,true
packed_prefetch,100,8,v4c_gpu_vector_08,v4_gpu_correct_salt,4b1e804bd1e7983e8d7b860268b43e67d0f1d87c51efc20e0dcf40fa7ed18673,4b1e804bd1e7983e8d7b860268b43e67d0f1d87c51efc20e0dcf40fa7ed18673,true
packed_ring,100,9,v4c_gpu_vector_09,v4_gpu_correct_salt,a5b9abf97443adf299aa4eee05c5fee6ead8e5b4799f08f7a107c1791378f542,a5b9abf97443adf299aa4eee05c5fee6ead8e5b4799f08f7a107c1791378f542,true
packed_noring,100,9,v4c_gpu_vector_09,v4_gpu_correct_salt,a5b9abf97443adf299aa4eee05c5fee6ead8e5b4799f08f7a107c1791378f542,a5b9abf97443adf299aa4eee05c5fee6ead8e5b4799f08f7a107c1791378f542,true
packed_prefetch,100,9,v4c_gpu_vector_09,v4_gpu_correct_salt,a5b9abf97443adf299aa4eee05c5fee6ead8e5b4799f08f7a107c1791378f542,a5b9abf97443adf299aa4eee05c5fee6ead8e5b4799f08f7a107c1791378f542,true
packed_ring,100,10,v4c_gpu_vector_10,v4_gpu_correct_salt,f9f6b80783934eb1f0df91dab5d53abc841c112d647fd600c5a4c045c56d2ae9,f9f6b80783934eb1f0df91dab5d53abc841c112d647fd600c5a4c045c56d2ae9,true
packed_noring,100,10,v4c_gpu_vector_10,v4_gpu_correct_salt,f9f6b80783934eb1f0df91dab5d53abc841c112d647fd600c5a4c045c56d2ae9,f9f6b80783934eb1f0df91dab5d53abc841c112d647fd600c5a4c045c56d2ae9,true
packed_prefetch,100,10,v4c_gpu_vector_10,v4_gpu_correct_salt,f9f6b80783934eb1f0df91dab5d53abc841c112d647fd600c5a4c045c56d2ae9,f9f6b80783934eb1f0df91dab5d53abc841c112d647fd600c5a4c045c56d2ae9,true
packed_ring,100,11,v4c_gpu_vector_11,v4_gpu_correct_salt,be2351b14bfae9afb83d03ac2caf7a0e2d1c47a705eed49b2ee17772817fc245,be2351b14bfae9afb83d03ac2caf7a0e2d1c47a705eed49b2ee17772817fc245,true
packed_noring,100,11,v4c_gpu_vector_11,v4_gpu_correct_salt,be2351b14bfae9afb83d03ac2caf7a0e2d1c47a705eed49b2ee17772817fc245,be2351b14bfae9afb83d03ac2caf7a0e2d1c47a705eed49b2ee17772817fc245,true
packed_prefetch,100,11,v4c_gpu_vector_11,v4_gpu_correct_salt,be2351b14bfae9afb83d03ac2caf7a0e2d1c47a705eed49b2ee17772817fc245,be2351b14bfae9afb83d03ac2caf7a0e2d1c47a705eed49b2ee17772817fc245,true
packed_ring,100,12,v4c_gpu_vector_12,v4_gpu_correct_salt,7fbf6659adf60c9cac68327a4ac1349b6eaf9c0365b013af0affa915eb58cb86,7fbf6659adf60c9cac68327a4ac1349b6eaf9c0365b013af0affa915eb58cb86,true
packed_noring,100,12,v4c_gpu_vector_12,v4_gpu_correct_salt,7fbf6659adf60c9cac68327a4ac1349b6eaf9c0365b013af0affa915eb58cb86,7fbf6659adf60c9cac68327a4ac1349b6eaf9c0365b013af0affa915eb58cb86,true
packed_prefetch,100,12,v4c_gpu_vector_12,v4_gpu_correct_salt,7fbf6659adf60c9cac68327a4ac1349b6eaf9c0365b013af0affa915eb58cb86,7fbf6659adf60c9cac68327a4ac1349b6eaf9c0365b013af0affa915eb58cb86,true
packed_ring,100,13,v4c_gpu_vector_13,v4_gpu_correct_salt,3bd429bdd142b7fe3e8b7d6dd914c006cd8865aecfe7403f1a5a5710cae0a720,3bd429bdd142b7fe3e8b7d6dd914c006cd8865aecfe7403f1a5a5710cae0a720,true
packed_noring,100,13,v4c_gpu_vector_13,v4_gpu_correct_salt,3bd429bdd142b7fe3e8b7d6dd914c006cd8865aecfe7403f1a5a5710cae0a720,3bd429bdd142b7fe3e8b7d6dd914c006cd8865aecfe7403f1a5a5710cae0a720,true
packed_prefetch,100,13,v4c_gpu_vector_13,v4_gpu_correct_salt,3bd429bdd142b7fe3e8b7d6dd914c006cd8865aecfe7403f1a5a5710cae0a720,3bd429bdd142b7fe3e8b7d6dd914c006cd8865aecfe7403f1a5a5710cae0a720,true
packed_ring,100,14,v4c_gpu_vector_14,v4_gpu_correct_salt,a611231a0b0f67c2ede9abee0d8eddc444bbbbea82c0ce101a011015d409246b,a611231a0b0f67c2ede9abee0d8eddc444bbbbea82c0ce101a011015d409246b,true
