backend,vector_count,vector_id,password,salt,reference_hex,candidate_hex,match
packed_ring,50,27,v4c_gpu_vector_27,v4_gpu_correct_salt,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,true
packed_noring,50,27,v4c_gpu_vector_27,v4_gpu_correct_salt,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,true
packed_prefetch,50,27,v4c_gpu_vector_27,v4_gpu_correct_salt,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,ab25be81d9bf8b5b68e338fe8dae3e7e53257920484c9c3dea77fba8c7de4d3c,true
packed_ring,50,28,v4c_gpu_vector_28,v4_gpu_correct_salt,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,true
packed_noring,50,28,v4c_gpu_vector_28,v4_gpu_correct_salt,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,true
packed_prefetch,50,28,v4c_gpu_vector_28,v4_gpu_correct_salt,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,bea3c890e784241cd01f7a111694adf291b8a309909edfdf66630cdcc4fb5dea,true
packed_ring,50,29,v4c_gpu_vector_29,v4_gpu_correct_salt,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,true
packed_noring,50,29,v4c_gpu_vector_29,v4_gpu_correct_salt,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,true
packed_prefetch,50,29,v4c_gpu_vector_29,v4_gpu_correct_salt,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,d756d6f1a9a492b48c4e0f0a3d46d42b62625c0ac7c409337f2f8d60b7915f97,true
packed_ring,50,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,true
packed_noring,50,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,true
packed_prefetch,50,30,v4c_gpu_vector_30,v4_gpu_correct_salt,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,8a6b63cad3eb898a389a9a636cb2c61e43974890433a687f3588d3649493c4ec,true
packed_ring,50,31,v4c_gpu_vector_31,v4_gpu_correct_salt,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,true
packed_noring,50,31,v4c_gpu_vector_31,v4_gpu_correct_salt,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,true
packed_prefetch,50,31,v4c_gpu_vector_31,v4_gpu_correct_salt,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,0a83aba1cddeda692702ca0d994eb3c81f2a141426125b317bfe1827b6a136d8,true
packed_ring,50,32,v4c_gpu_vector_32,v4_gpu_correct_salt,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,true
packed_noring,50,32,v4c_gpu_vector_32,v4_gpu_correct_salt,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,true
packed_prefetch,50,32,v4c_gpu_vector_32,v4_gpu_correct_salt,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,71ec4886464ab89ee495a7488e8d9bdec972fcfd967a2745f4652af25fc2df02,true
packed_ring,50,33,v4c_gpu_vector_33,v4_gpu_correct_salt,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,true
packed_noring,50,33,v4c_gpu_vector_33,v4_gpu_correct_salt,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,true
packed_prefetch,50,33,v4c_gpu_vector_33,v4_gpu_correct_salt,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,3291713949ed96c1bb8b03f8cf6a8468936e728af6bc3d23b21443b433a6e629,true
packed_ring,50,34,v4c_gpu_vector_34,v4_gpu_correct_salt,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,true
packed_noring,50,34,v4c_gpu_vector_34,v4_gpu_correct_salt,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,true
packed_prefetch,50,34,v4c_gpu_vector_34,v4_gpu_correct_salt,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,40a50bdbdc5e527c529307f56604882c2c1dd839e2cd959972806ae189bdb1a1,true
packed_ring,50,35,v4c_gpu_vector_35,v4_gpu_correct_salt,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,true
packed_noring,50,35,v4c_gpu_vector_35,v4_gpu_correct_salt,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,true
packed_prefetch,50,35,v4c_gpu_vector_35,v4_gpu_correct_salt,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,6161d4a5abdf73cbb305039aac0b84dd322c8ef629a14e8ccc86c93817691ab0,true
packed_ring,50,36,v4c_gpu_vector_36,v4_gpu_correct_salt,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,true
packed_noring,50,36,v4c_gpu_vector_36,v4_gpu_correct_salt,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,true
packed_prefetch,50,36,v4c_gpu_vector_36,v4_gpu_correct_salt,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,202c607f0c5ddf08819e74f59398b7e5cc024810da20f2d718825f24046deb8c,true
packed_ring,50,37,v4c_gpu_vector_37,v4_gpu_correct_salt,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,true
packed_noring,50,37,v4c_gpu_vector_37,v4_gpu_correct_salt,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,true
packed_prefetch,50,37,v4c_gpu_vector_37,v4_gpu_correct_salt,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,5842b2105a4144359c485e49706b5f4a0b8f23d99899aedef4840c5dcb1e2237,true
packed_ring,50,38,v4c_gpu_vector_38,v4_gpu_correct_salt,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,true
packed_noring,50,38,v4c_gpu_vector_38,v4_gpu_correct_salt,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,true
packed_prefetch,50,38,v4c_gpu_vector_38,v4_gpu_correct_salt,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,ad489a7f9efcdff914da48e85a226c8e2b380731e5a259f0deba64963e2c680c,true
packed_ring,50,39,v4c_gpu_vector_39,v4_gpu_correct_salt,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,true
packed_noring,50,39,v4c_gpu_vector_39,v4_gpu_correct_salt,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,true
packed_prefetch,50,39,v4c_gpu_vector_39,v4_gpu_correct_salt,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,cb22b9cdde89424b3a05c96afbf2943c19588ce1382da4551e8b3b146741cda3,true
packed_ring,50,40,v4c_gpu_vector_40,v4_gpu_correct_salt,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,true
packed_noring,50,40,v4c_gpu_vector_40,v4_gpu_correct_salt,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,true
packed_prefetch,50,40,v4c_gpu_vector_40,v4_gpu_correct_salt,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,b4a8d8577609d2fce7e7e8e0180914ae1603dd9123449bfe8a5f2199230bc254,true
packed_ring,50,41,v4c_gpu_vector_41,v4_gpu_correct_salt,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,true
packed_noring,50,41,v4c_gpu_vector_41,v4_gpu_correct_salt,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,true
packed_prefetch,50,41,v4c_gpu_vector_41,v4_gpu_correct_salt,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,31be0bdd1687ddaba39263904c825712e51e909c599b84b9502e8385ed566819,true
packed_ring,50,42,v4c_gpu_vector_42,v4_gpu_correct_salt,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,true
packed_noring,50,42,v4c_gpu_vector_42,v4_gpu_correct_salt,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,true
packed_prefetch,50,42,v4c_gpu_vector_42,v4_gpu_correct_salt,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,e0af655f461e5ff819417d47e7ee46eccfcf87c90580b7e29b0fd23bcd809f15,true
packed_ring,50,43,v4c_gpu_vector_43,v4_gpu_correct_salt,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,true
packed_noring,50,43,v4c_gpu_vector_43,v4_gpu_correct_salt,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,true
packed_prefetch,50,43,v4c_gpu_vector_43,v4_gpu_correct_salt,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,b9554b8831bf77a1f6eca3b54a5d17ee646086cd9c5cc7000cb375963808ed6b,true
packed_ring,50,44,v4c_gpu_vector_44,v4_gpu_correct_salt,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,true
packed_noring,50,44,v4c_gpu_vector_44,v4_gpu_correct_salt,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,true
packed_prefetch,50,44,v4c_gpu_vector_44,v4_gpu_correct_salt,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,28c388c9344c7188c7d85051d65db80d1fc3ee6110d14bfd5df412abf5de4ed4,true
packed_ring,50,45,v4c_gpu_vector_45,v4_gpu_correct_salt,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,true
packed_noring,50,45,v4c_gpu_vector_45,v4_gpu_correct_salt,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,true
packed_prefetch,50,45,v4c_gpu_vector_45,v4_gpu_correct_salt,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,239c9c05035353724963de4780a5bd1df8bd295ae9a6f9dbb81393f2e5c150c8,true
packed_ring,50,46,v4c_gpu_vector_46,v4_gpu_correct_salt,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,true
packed_noring,50,46,v4c_gpu_vector_46,v4_gpu_correct_salt,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,true
packed_prefetch,50,46,v4c_gpu_vector_46,v4_gpu_correct_salt,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,1e0c0b53a8f4fe3687d5903922f256bde5d0628653b2010c31b0e62050123990,true
packed_ring,50,47,v4c_gpu_vector_47,v4_gpu_correct_salt,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,true
packed_noring,50,47,v4c_gpu_vector_47,v4_gpu_correct_salt,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,true
packed_prefetch,50,47,v4c_gpu_vector_47,v4_gpu_correct_salt,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,8be3e12ec3b61e6c1ffbffde763b88f2708cf376b925b0f2f4f80718f8d407b3,true
packed_ring,50,48,v4c_gpu_vector_48,v4_gpu_correct_salt,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,true
packed_noring,50,48,v4c_gpu_vector_48,v4_gpu_correct_salt,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,true
packed_prefetch,50,48,v4c_gpu_vector_48,v4_gpu_correct_salt,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,743a31560bdb33ef8e3aff077dd404ad64793f1d495445aa03fec035df56d100,true
packed_ring,50,49,v4c_gpu_vector_49,v4_gpu_correct_salt,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,true
packed_noring,50,49,v4c_gpu_vector_49,v4_gpu_correct_salt,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,true
packed_prefetch,50,49,v4c_gpu_vector_49,v4_gpu_correct_salt,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,7b5decce08bd79dbc4a2674c9915f9faf9f75ea333e5fb62537d497e9a0e863e,true
packed_ring,100,0,v4c_gpu_vector_00,v4_gpu_correct_salt,3b0c19f7a35370c1922ea50288ad646337f833d333c7d08351ef88df39f0b869,3b0c19f7a35370c1922ea50288ad646337f833d333c7d08351ef88df39f0b869,true
packed_noring,100,0,v4c_gpu_vector_00,v4_gpu_correct_salt,3b0c19f7a35370c1922ea50288ad646337f833d333c7d08351ef88df39f0b869,3b0c19f7a35370c1922ea50288ad646337f833d333c7d08351ef88df39f0b869,true
packed_prefetch,100,0,v4c_gpu_vector_00,v4_gpu_correct_salt,3b0c19f7a35370c1922ea50288ad646337f833d333c7d08351ef88df39f0b869,3b0c19f7a35370c1922ea50288ad646337f833d333c7d08351ef88df39f0b869,true
packed_ring,100,1,v4c_gpu_vector_01,v4_gpu_correct_salt,2f7cea0e095d2a950b50d3a21d863779f40ce6ea36486999a99e5d00701ae9ea,2f7cea0e095d2a950b50d3a21d863779f40ce6ea36486999a99e5d00701ae9ea,true
packed_noring,100,1,v4c_gpu_vector_01,v4_gpu_correct_salt,2f7cea0e095d2a950b50d3a21d863779f40ce6ea36486999a99e5d00701ae9ea,2f7cea0e095d2a950b50d3a21d863779f40ce6ea36486999a99e5d00701ae9ea,true
packed_prefetch,100,1,v4c_gpu_vector_01,v4_gpu_correct_salt,2f7cea0e095d2a950b50d3a21d863779f40ce6ea36486999a99e5d00701ae9ea,2f7cea0e095d2a950b50d3a21d863779f40ce6ea36486999a99e5d00701ae9ea,true
packed_ring,100,2,v4c_gpu_vector_02,v4_gpu_correct_salt,203f07e22348b4264a71fd2df38c5263128c96ffe193c37188ec51d99e177585,203f07e22348b4264a71fd2df38c5263128c96ffe193c37188ec51d99e177585,true
packed_noring,100,2,v4c_gpu_vector_02,v4_gpu_correct_salt,203f07e22348b4264a71fd2df38c5263128c96ffe193c37188ec51d99e177585,203f07e22348b4264a71fd2df38c5263128c96ffe193c37188ec51d99e177585,true
packed_prefetch,100,2,v4c_gpu_vector_02,v4_gpu_correct_salt,203f07e22348b4264a71fd2df38c5263128c96ffe193c37188ec51d99e177585,203f07e22348b4264a71fd2df38c5263128c96ffe193c37188ec51d99e177585,true
packed_ring,100,3,v4c_gpu_vector_03,v4_gpu_correct_salt,8afc6dbef3ca239954ab41bb5e54ce49d41cc7d0ef530cc6578c68773ae44d52,8afc6dbef3ca239954ab41bb5e54ce49d41cc7d0ef530cc6578c68773ae44d52,true
packed_noring,100,3,v4c_gpu_vector_03,v4_gpu_correct_salt,8afc6dbef3ca239954ab41bb5e54ce49d41cc7d0ef530cc6578c68773ae44d52,8afc6dbef3ca239954ab41bb5e54ce49d41cc7d0ef530cc6578c68773ae44d52,true
packed_prefetch,100,3,v4c_gpu_vector_03,v4_gpu_correct_salt,8afc6dbef3ca239954ab41bb5e54ce49d41cc7d0ef530cc6578c68773ae44d52,8afc6dbef3ca239954ab41bb5e54ce49d41cc7d0ef530cc6578c68773ae44d52,true
packed_ring,100,4,v4c_gpu_vector_04,v4_gpu_correct_salt,cf79051ab2585183bb0922d8b7c311590214af01827501b1b4904770b94a348e,cf79051ab2585183bb0922d8b7c311590214af01827501b1b4904770b94a348e,true
packed_noring,100,4,v4c_gpu_vector_04,v4_gpu_correct_salt,cf79051ab2585183bb0922d8b7c311590214af01827501b1b4904770b94a348e,cf79051ab2585183bb0922d8b7c311590214af01827501b1b4904770b94a348e,true
packed_prefetch,100,4,v4c_gpu_vector_04,v4_gpu_correct_salt,cf79051ab2585183bb0922d8b7c311590214af01827501b1b4904770b94a348e,cf79051ab2585183bb0922d8b7c311590214af01827501b1b4904770b94a348e,true
packed_ring,100,5,v4c_gpu_vector_05,v4_gpu_correct_salt,cbae2cdebdccdf89da75d3748b5f40679c866a2d2e4bc12757e2cf04423dd483,cbae2cdebdccdf89da75d3748b5f40679c866a2d2e4bc12757e2cf04423dd483,true
packed_noring,100,5,v4c_gpu_vector_05,v4_gpu_correct_salt,cbae2cdebdccdf89da75d3748b5f40679c866a2d2e4bc12757e2cf04423dd483,cbae2cdebdccdf89da75d3748b5f40679c866a2d2e4bc12757e2cf04423dd483,true
packed_prefetch,100,5,v4c_gpu_vector_05,v4_gpu_correct_salt,cbae2cdebdccdf89da75d3748b5f40679c866a2d2e4bc12757e2cf04423dd483,cbae2cdebdccdf89da75d3748b5f40679c866a2d2e4bc12757e2cf04423dd483,true
packed_ring,100,6,v4c_gpu_vector_06,v4_gpu_correct_salt,5329a6b34b3a5af96b04ac20e11990a5432aa5c5e2cc591747c50e66305beace,5329a6b34b3a5af96b04ac20e11990a5432aa5c5e2cc591747c50e66305beace,true
packed_noring,100,6,v4c_gpu_vector_06,v4_gpu_correct_salt,5329a6b34b3a5af96b04ac20e11990a5432aa5c5e2cc591747c50e66305beace,5329a6b34b3a5af96b04ac20e11990a5432aa5c5e2cc591747c50e66305beace,true
packed_prefetch,100,6,v4c_gpu_vector_06,v4_gpu_correct_salt,5329a6b34b3a5af96b04ac20e11990a5432aa5c5e2cc591747c50e66305beace,5329a6b34b3a5af96b04ac20e11990a5432aa5c5e2cc591747c50e66305beace,true
packed_ring,100,7,v4c_gpu_vector_07,v4_gpu_correct_salt,21a122e4ddc39d8aaf427d3f791fbed03e387d678388cad4022e1efa76141cd1,21a122e4ddc39d8aaf427d3f791fbed03e387d678388cad4022e1efa76141cd1,true
packed_noring,100,7,v4c_gpu_vector_07,v4_gpu_correct_salt,21a122e4ddc39d8aaf427d3f791fbed03e387d678388cad4022e1efa76141cd1,21a122e4ddc39d8aaf427d3f791fbed03e387d678388cad4022e1efa76141cd1,true
packed_prefetch,100,7,v4c_gpu_vector_07,v4_gpu_correct_salt,21a122e4ddc39d8aaf427d3f791fbed03e387d678388cad4022e1efa76141cd1,21a122e4ddc39d8aaf427d3f791fbed03e387d678388cad4022e1efa76141cd1,true
packed_ring,100,8,v4c_gpu_vector_08,v4_gpu_correct_salt,75c3f918e6afa4ec1e0a9a6f8d64c3f89b7d9e1d85aed2044e3c5fa71341dbc6,75c3f918e6afa4ec1e0a9a6f8d64c3f89b7d9e1d85aed2044e3c5fa71341dbc6,true
packed_noring,100,8,v4c_gpu_vector_08,v4_gpu_correct_salt,75c3f918e6afa4ec1e0a9a6f8d64c3f89b7d9e1d85aed2044e3c5fa71341dbc6,75c3f918e6afa4ec1e0a9a6f8d64c3f89b7d9e1d85aed2044e3c5fa71341dbc6,true
packed_prefetch,100,8,v4c_gpu_vector_08,v4_gpu_correct_salt,75c3f918e6afa4ec1e0a9a6f8d64c3f89b7d9e1d85aed2044e3c5fa71341dbc6,75c3f918e6afa4ec1e0a9a6f8d64c3f89b7d9e1d85aed2044e3c5fa71341dbc6,true
packed_ring,100,9,v4c_gpu_vector_09,v4_gpu_correct_salt,a4772707097e123ec710dd606699a02915659a8c7d3e36e901d0b0749ef3cb70,a4772707097e123ec710dd606699a02915659a8c7d3e36e901d0b0749ef3cb70,true
packed_noring,100,9,v4c_gpu_vector_09,v4_gpu_correct_salt,a4772707097e123ec710dd606699a02915659a8c7d3e36e901d0b0749ef3cb70,a4772707097e123ec710dd606699a02915659a8c7d3e36e901d0b0749ef3cb70,true
packed_prefetch,100,9,v4c_gpu_vector_09,v4_gpu_correct_salt,a4772707097e123ec710dd606699a02915659a8c7d3e36e901d0b0749ef3cb70,a4772707097e123ec710dd606699a02915659a8c7d3e36e901d0b0749ef3cb70,true
packed_ring,100,10,v4c_gpu_vector_10,v4_gpu_correct_salt,fb877e972793ff2952a071ee8f3c550fd3493c5f9ab04a3466de710da3222c26,fb877e972793ff2952a071ee8f3c550fd3493c5f9ab04a3466de710da3222c26,true
packed_noring,100,10,v4c_gpu_vector_10,v4_gpu_correct_salt,fb877e972793ff2952a071ee8f3c550fd3493c5f9ab04a3466de710da3222c26,fb877e972793ff2952a071ee8f3c550fd3493c5f9ab04a3466de710da3222c26,true
packed_prefetch,100,10,v4c_gpu_vector_10,v4_gpu_correct_salt,fb877e972793ff2952a071ee8f3c550fd3493c5f9ab04a3466de710da3222c26,fb877e972793ff2952a071ee8f3c550fd3493c5f9ab04a3466de710da3222c26,true
packed_ring,100,11,v4c_gpu_vector_11,v4_gpu_correct_salt,cf490c4316d0e902fa6e8a931aaeb79240f10e40541d8e6c3390fa8df0b9054a,cf490c4316d0e902fa6e8a931aaeb79240f10e40541d8e6c3390fa8df0b9054a,true
packed_noring,100,11,v4c_gpu_vector_11,v4_gpu_correct_salt,cf490c4316d0e902fa6e8a931aaeb79240f10e40541d8e6c3390fa8df0b9054a,cf490c4316d0e902fa6e8a931aaeb79240f10e40541d8e6c3390fa8df0b9054a,true
packed_prefetch,100,11,v4c_gpu_vector_11,v4_gpu_correct_salt,cf490c4316d0e902fa6e8a931aaeb79240f10e40541d8e6c3390fa8df0b9054a,cf490c4316d0e902fa6e8a931aaeb79240f10e40541d8e6c3390fa8df0b9054a,true
packed_ring,100,12,v4c_gpu_vector_12,v4_gpu_correct_salt,90609daf86c4d882155b8f5db74a9ddf1a8f70d8f3e96b03e0c36bc1db7e4b61,90609daf86c4d882155b8f5db74a9ddf1a8f70d8f3e96b03e0c36bc1db7e4b61,true
packed_noring,100,12,v4c_gpu_vector_12,v4_gpu_correct_salt,90609daf86c4d882155b8f5db74a9ddf1a8f70d8f3e96b03e0c36bc1db7e4b61,90609daf86c4d882155b8f5db74a9ddf1a8f70d8f3e96b03e0c36bc1db7e4b61,true
packed_prefetch,100,12,v4c_gpu_vector_12,v4_gpu_correct_salt,90609daf86c4d882155b8f5db74a9ddf1a8f70d8f3e96b03e0c36bc1db7e4b61,90609daf86c4d882155b8f5db74a9ddf1a8f70d8f3e96b03e0c36bc1db7e4b61,true
packed_ring,100,13,v4c_gpu_vector_13,v4_gpu_correct_salt,c5ed16db145d3fbff77f1e294b957efbb5d78663713a787d4bffaa7da5ecca05,c5ed16db145d3fbff77f1e294b957efbb5d78663713a787d4bffaa7da5ecca05,true
packed_noring,100,13,v4c_gpu_vector_13,v4_gpu_correct_salt,c5ed16db145d3fbff77f1e294b957efbb5d78663713a787d4bffaa7da5ecca05,c5ed16db145d3fbff77f1e294b957efbb5d78663713a787d4bffaa7da5ecca05,true
packed_prefetch,100,13,v4c_gpu_vector_13,v4_gpu_correct_salt,c5ed16db145d3fbff77f1e294b957efbb5d78663713a787d4bffaa7da5ecca05,c5ed16db145d3fbff77f1e294b957efbb5d78663713a787d4bffaa7da5ecca05,true
packed_ring,100,14,v4c_gpu_vector_14,v4_gpu_correct_salt,2ff8aefadf336e9444e8fb5249c82823ca560a1b1ba0385b9e104dd675fc918c,2ff8aefadf336e9444e8fb5249c82823ca560a1b1ba0385b9e104dd675fc918c,true
